2015-05-11	240.298996
2015-05-12	242.145004
2015-05-13	241.397995
2015-05-14	236.214005
2015-05-15	236.955002
2015-05-16	237.643997
2015-05-17	236.009995
2015-05-18	236.886993
2015-05-19	233.037003
2015-05-20	231.889999
2015-05-21	234.016006
2015-05-22	235.320999
2015-05-23	240.285995
2015-05-24	238.975998
2015-05-25	240.927002
2015-05-26	237.104004
2015-05-27	237.065002
2015-05-28	237.257004
2015-05-29	237.376999
2015-05-30	237.091995
2015-05-31	233.134995
2015-06-01	230.233002
2015-06-02	222.893997
2015-06-03	225.735992
2015-06-04	225.772003
2015-06-05	224.154007
2015-06-06	225.005005
2015-06-07	225.595993
2015-06-08	222.878998
2015-06-09	228.537994
2015-06-10	228.994995
2015-06-11	228.854996
2015-06-12	229.705002
2015-06-13	229.919998
2015-06-14	232.442001
2015-06-15	233.421997
2015-06-16	236.764999
2015-06-17	250.822998
2015-06-18	249.427994
2015-06-19	249.042999
2015-06-20	244.529999
2015-06-21	245.100006
2015-06-22	243.968994
2015-06-23	246.927002
2015-06-24	244.281998
2015-06-25	240.365005
2015-06-26	242.604004
2015-06-27	243.548996
2015-06-28	250.955002
2015-06-29	248.720993
2015-06-30	257.036011
2015-07-01	263.345001
2015-07-02	258.552002
2015-07-03	255.459000
2015-07-04	256.490997
2015-07-05	260.804993
2015-07-06	271.108002
2015-07-07	269.963013
2015-07-08	265.981995
2015-07-09	270.826996
2015-07-10	269.156006
2015-07-11	284.880005
2015-07-12	293.140015
2015-07-13	310.826996
2015-07-14	292.033997
2015-07-15	288.045013
2015-07-16	286.041992
2015-07-17	278.091003
2015-07-18	279.330994
2015-07-19	274.766998
2015-07-20	273.498993
2015-07-21	278.881989
2015-07-22	275.657013
2015-07-23	277.341003
2015-07-24	276.005005
2015-07-25	288.164001
2015-07-26	288.640015
2015-07-27	292.639008
2015-07-28	293.632996
2015-07-29	294.484009
2015-07-30	289.102997
2015-07-31	287.696014
2015-08-01	284.686005
2015-08-02	280.449005
2015-08-03	282.806000
2015-08-04	281.225006
2015-08-05	284.846985
2015-08-06	281.906006
2015-08-07	278.740997
2015-08-08	279.742004
2015-08-09	261.115997
2015-08-10	265.477997
2015-08-11	264.342010
2015-08-12	270.597992
2015-08-13	266.183014
2015-08-14	264.131989
